,carat,price,x,y,z
30442,0.31,802,4.37,4.36,2.68
30443,0.31,802,4.38,4.35,2.6
30444,0.31,802,4.37,4.35,2.67
30445,0.31,802,4.35,4.33,2.71
30446,0.31,802,4.36,4.33,2.7
30447,0.31,802,4.37,4.33,2.7
30448,0.31,802,4.37,4.34,2.72
30449,0.31,802,4.34,4.32,2.7
30450,0.31,802,4.35,4.32,2.68
30451,0.31,802,4.36,4.32,2.7
30452,0.31,802,4.35,4.33,2.64
30453,0.31,802,4.35,4.31,2.69
30454,0.31,802,4.36,4.31,2.69
30455,0.31,802,4.33,4.3,2.64
30456,0.31,802,4.35,4.3,2.72
30457,0.31,802,4.34,4.31,2.7
30458,0.31,802,4.32,4.3,2.71
30459,0.31,802,4.32,4.28,2.71
30460,0.31,802,4.33,4.28,2.72
30461,0.31,802,4.32,4.29,2.72
30462,0.31,802,4.33,4.29,2.73
30463,0.31,802,4.33,4.29,2.75
30464,0.31,802,4.29,4.27,2.7
30465,0.31,802,4.3,4.27,2.69
30466,0.31,802,4.3,4.27,2.73
30467,0.31,802,4.29,4.28,2.71
30468,0.31,802,4.4,4.36,2.69
30469,0.31,802,4.41,4.38,2.67
30470,0.31,802,4.41,4.39,2.61
30471,0.31,802,4.38,4.35,2.69
30472,0.31,802,4.38,4.35,2.7
30473,0.31,802,4.38,4.35,2.72
30474,0.31,802,4.39,4.35,2.71
30475,0.31,802,4.37,4.36,2.69
30476,0.31,802,4.39,4.36,2.66
30477,0.31,802,4.39,4.34,2.71
30478,0.31,802,4.41,4.34,2.69
30479,0.31,802,4.37,4.34,2.65
30480,0.31,802,4.37,4.34,2.68
30481,0.31,802,4.38,4.34,2.69
30482,0.31,802,4.35,4.32,2.7
30483,0.31,802,4.37,4.33,2.69
30484,0.31,802,4.37,4.33,2.71
30485,0.31,802,4.36,4.34,2.73
30486,0.31,802,4.34,4.31,2.74
30487,0.31,802,4.35,4.31,2.68
30488,0.31,802,4.37,4.31,2.69
30489,0.31,802,4.34,4.32,2.66
30490,0.31,802,4.34,4.32,2.66
30491,0.31,802,4.34,4.31,2.65
30492,0.31,802,4.34,4.31,2.7
30493,0.31,802,4.34,4.31,2.7
30494,0.31,802,4.34,4.3,2.69
30495,0.31,802,4.34,4.3,2.71
30496,0.31,802,4.34,4.3,2.71
30497,0.31,802,4.33,4.31,2.67
30498,0.31,802,4.32,4.3,2.71
30499,0.31,802,4.33,4.3,2.69
30500,0.31,802,4.33,4.3,2.69
30501,0.31,802,4.34,4.3,2.65
30502,0.31,802,4.34,4.3,2.68
30503,0.31,802,4.33,4.29,2.7
30504,0.31,802,4.33,4.29,2.7
30505,0.31,802,4.34,4.29,2.69
30506,0.31,802,4.32,4.29,2.73
30507,0.31,802,4.32,4.29,2.75
30508,0.31,802,4.31,4.27,2.7
30509,0.31,802,4.32,4.27,2.7
30510,0.31,802,4.33,4.27,2.69
30511,0.31,802,4.32,4.28,2.7
30512,0.31,802,4.48,4.43,2.66
30513,0.31,802,4.39,4.37,2.71
30514,0.33,802,4.5,4.47,2.69
30515,0.31,802,4.38,4.34,2.71
30516,0.31,802,4.3,4.28,2.66
30517,0.32,803,4.39,4.42,2.71
30518,0.31,803,4.37,4.4,2.66
30519,0.33,803,4.48,4.5,2.73
30520,0.36,803,4.57,4.61,2.82
30521,0.36,803,4.63,4.65,2.84
30522,0.36,803,4.59,4.61,2.82
30523,0.36,803,4.61,4.64,2.81
30524,0.43,803,4.87,4.89,2.99
30525,0.42,803,4.8,4.76,2.99
30526,0.34,803,4.54,4.5,2.72
30527,0.34,803,4.48,4.44,2.8
30528,0.34,803,4.46,4.44,2.81
30529,0.34,803,4.48,4.44,2.78
30530,0.42,803,4.82,4.78,2.94
30531,0.34,803,4.52,4.43,2.77
30532,0.34,803,4.47,4.45,2.79
30533,0.34,803,4.54,4.48,2.73
30534,0.34,803,4.44,4.4,2.76
30535,0.34,803,4.57,4.54,2.72
30536,0.34,803,4.57,4.55,2.72
30537,0.34,803,4.53,4.51,2.78
30538,0.34,803,4.54,4.51,2.74
30539,0.34,803,4.56,4.52,2.73
30540,0.34,803,4.51,4.48,2.75
30541,0.34,803,4.53,4.5,2.69
30542,0.34,803,4.53,4.5,2.7
30543,0.34,803,4.53,4.51,2.73
30544,0.34,803,4.5,4.44,2.74
30545,0.34,803,4.48,4.45,2.8
30546,0.34,803,4.5,4.45,2.81
30547,0.34,803,4.49,4.47,2.74
30548,0.34,803,4.5,4.47,2.78
30549,0.34,803,4.45,4.42,2.78
30550,0.34,803,4.46,4.42,2.77
30551,0.34,803,4.48,4.42,2.76
30552,0.34,803,4.47,4.43,2.76
30553,0.45,803,4.96,4.86,3.05
30554,0.34,803,4.5,4.47,2.77
30555,0.37,803,4.63,4.68,2.8
30556,0.32,803,4.39,4.43,2.7
30557,0.31,804,4.4,4.36,2.72
30558,0.31,804,4.44,4.39,2.66
30559,0.32,804,4.39,4.42,2.69
30560,0.43,804,4.81,4.86,3.02
30561,0.31,804,4.35,4.37,2.67
30562,0.32,804,4.43,4.46,2.68
30563,0.4,804,4.69,4.74,2.95
30564,0.33,804,4.47,4.5,2.74
30565,0.33,804,4.47,4.42,2.75
30566,0.32,804,4.41,4.37,2.72
30567,0.31,804,4.4,4.37,2.7
30568,0.31,804,4.46,4.41,2.67
30569,0.31,804,4.38,4.35,2.68
30570,0.39,805,4.74,4.78,2.92
30571,0.31,805,4.37,4.39,2.68
30572,0.39,805,4.76,4.78,2.9
30573,0.38,805,4.66,4.68,2.89
30574,0.34,805,4.51,4.53,2.74
30575,0.34,805,4.44,4.5,2.81
30576,0.34,805,4.45,4.51,2.74
30577,0.34,805,4.44,4.47,2.78
30578,0.34,805,4.48,4.52,2.79
30579,0.34,805,4.49,4.52,2.75
30580,0.34,805,4.45,4.5,2.78
30581,0.34,805,4.48,4.5,2.79
30582,0.34,805,4.49,4.52,2.8
30583,0.34,805,4.46,4.49,2.78
30584,0.34,805,4.45,4.48,2.78
30585,0.34,805,4.47,4.51,2.78
30586,0.34,805,4.47,4.5,2.75
30587,0.34,805,4.43,4.47,2.8
30588,0.34,805,4.48,4.52,2.79
30589,0.34,805,4.45,4.5,2.74
30590,0.34,805,4.49,4.52,2.81
30591,0.34,805,4.5,4.53,2.77
30592,0.34,805,4.51,4.56,2.74
30593,0.34,805,4.52,4.55,2.69
30594,0.34,805,4.4,4.47,2.77
30595,0.34,805,4.47,4.5,2.77
30596,0.34,805,4.45,4.48,2.77
30597,0.34,805,4.45,4.49,2.77
30598,0.34,805,4.54,4.58,2.73
30599,0.34,805,4.49,4.53,2.74
30600,0.34,805,4.5,4.52,2.74
30601,0.33,806,4.48,4.53,2.69
30602,0.35,806,4.57,4.6,2.81
30603,0.33,806,4.47,4.49,2.73
30604,0.33,806,4.46,4.49,2.75
30605,0.33,806,4.44,4.47,2.76
30606,0.32,806,4.41,4.34,2.72
30607,0.6,806,5.51,5.44,3.29
30608,0.42,807,4.84,4.87,2.96
30609,0.35,807,4.55,4.58,2.8
30610,0.44,807,4.92,4.96,3.02
30611,0.44,807,4.89,4.92,3.03
30612,0.46,807,4.97,5.01,3.05
30613,0.46,807,4.99,5.02,3.09
30614,0.29,807,4.27,4.23,2.59
30615,0.36,807,4.56,4.51,2.81
30616,0.36,807,4.6,4.57,2.82
30617,0.43,807,4.82,4.86,2.98
30618,0.4,807,4.74,4.77,2.95
30619,0.4,807,4.7,4.73,2.94
30620,0.4,807,4.69,4.72,2.96
30621,0.4,807,4.7,4.71,2.93
30622,0.4,807,4.71,4.73,2.96
30623,0.4,807,4.66,4.73,2.94
30624,0.4,807,4.74,4.66,2.98
30625,0.4,807,4.73,4.78,2.91
30626,0.4,807,4.69,4.74,2.94
30627,0.4,807,4.64,4.57,2.94
30628,0.4,807,4.68,4.71,2.94
30629,0.4,807,4.68,4.7,2.98
30630,0.4,807,4.63,4.67,2.92
30631,0.4,807,4.74,4.78,2.94
30632,0.4,807,4.68,4.71,2.94
30633,0.31,808,4.35,4.37,2.67
30634,0.39,808,4.76,4.81,2.87
30635,0.32,808,4.43,4.45,2.71
30636,0.38,808,4.69,4.74,2.86
30637,0.32,808,4.43,4.45,2.73
30638,0.35,808,4.55,4.57,2.81
30639,0.32,809,4.45,4.49,2.68
30640,0.46,809,4.98,5.01,3.07
30641,0.38,809,4.61,4.63,2.93
30642,0.32,809,4.41,4.46,2.73
30643,0.32,809,4.37,4.42,2.71
30644,0.37,809,4.65,4.68,2.82
30645,0.41,809,4.79,4.81,2.96
30646,0.38,809,4.58,4.62,2.95
30647,0.37,810,4.66,4.68,2.85
30648,0.41,810,4.84,4.81,2.94
30649,0.36,810,4.59,4.56,2.82
30650,0.36,810,4.58,4.53,2.82
30651,0.36,810,4.55,4.52,2.83
30652,0.36,810,4.62,4.59,2.8
30653,0.36,810,4.57,4.52,2.8
30654,0.4,810,4.73,4.7,2.98
30655,0.4,810,4.75,4.71,2.96
30656,0.4,810,4.79,4.76,2.9
30657,0.4,810,4.83,4.79,2.87
30658,0.4,810,4.7,4.66,2.95
30659,0.4,810,4.64,4.61,2.93
30660,0.4,810,4.68,4.65,2.92
30661,0.36,810,4.6,4.56,2.83
30662,0.36,810,4.63,4.6,2.79
30663,0.36,810,4.61,4.56,2.79
30664,0.36,810,4.62,4.58,2.82
30665,0.36,810,4.59,4.56,2.81
30666,0.36,810,4.59,4.56,2.84
30667,0.36,810,4.58,4.55,2.85
30668,0.36,810,4.59,4.56,2.78
30669,0.36,810,4.54,4.49,2.85
30670,0.36,810,4.57,4.52,2.86
30671,0.36,810,4.57,4.53,2.82
30672,0.3,810,4.3,4.23,2.7
30673,0.3,810,4.34,4.32,2.62
30674,0.3,810,4.26,4.21,2.68
30675,0.36,810,4.79,4.72,2.63
30676,0.44,810,4.88,4.91,3.0
30677,0.42,810,4.79,4.83,2.97
30678,0.33,810,4.42,4.46,2.73
30679,0.33,810,4.43,4.45,2.76
30680,0.42,810,4.77,4.84,3.0
30681,0.44,810,4.89,4.91,2.99
30682,0.33,810,4.44,4.46,2.73
30683,0.42,810,4.83,4.84,3.0
30684,0.44,810,4.85,4.88,3.06
30685,0.42,810,4.86,4.91,2.92
30686,0.33,810,4.42,4.46,2.75
30687,0.44,810,4.83,4.88,3.05
30688,0.42,810,4.76,4.79,3.0
30689,0.33,810,4.42,4.44,2.76
30690,0.44,810,4.9,4.92,3.0
30691,0.42,810,4.77,4.81,2.96
30692,0.42,810,4.81,4.85,2.97
30693,0.42,810,4.82,4.85,2.94
30694,0.44,810,4.79,4.86,3.0
30695,0.42,810,4.82,4.84,2.99
30696,0.44,810,4.84,4.9,3.05
30697,0.37,810,4.56,4.59,2.85
30698,0.44,810,4.84,4.88,3.03
30699,0.42,810,4.77,4.82,2.97
30700,0.42,810,4.77,4.8,2.98
30701,0.42,810,4.76,4.81,2.96
30702,0.42,810,4.77,4.79,2.97
30703,0.42,810,4.79,4.83,2.94
30704,0.33,810,4.4,4.47,2.77
30705,0.33,810,4.44,4.49,2.74
30706,0.41,811,4.77,4.82,2.94
30707,0.41,811,4.78,4.81,2.96
30708,0.37,811,4.55,4.6,2.87
30709,0.37,811,4.59,4.63,2.81
30710,0.37,811,4.63,4.66,2.8
30711,0.37,811,4.62,4.65,2.87
30712,0.37,811,4.61,4.66,2.85
30713,0.37,811,4.58,4.61,2.87
30714,0.34,459,4.49,4.52,2.79
30715,0.34,459,4.5,4.54,2.72
30716,0.34,459,4.43,4.45,2.79
30717,0.34,459,4.51,4.55,2.72
30718,0.34,459,4.42,4.47,2.77
30719,0.34,459,4.45,4.49,2.79
30720,0.34,459,4.51,4.54,2.79
30721,0.34,459,4.44,4.48,2.76
30722,0.33,460,4.52,4.55,2.73
30723,0.25,460,4.03,4.07,2.52
30724,0.25,460,4.02,4.07,2.52
30725,0.35,460,4.45,4.48,2.85
30726,0.35,460,4.48,4.53,2.83
30727,0.35,460,4.49,4.54,2.81
30728,0.24,461,3.99,4.02,2.47
30729,0.24,461,4.02,4.07,2.47
30730,0.24,461,4.01,4.04,2.45
30731,0.24,461,3.96,3.97,2.47
30732,0.31,461,4.32,4.35,2.7
30733,0.31,461,4.33,4.36,2.69
30734,0.32,461,4.4,4.46,2.72
30735,0.32,461,4.42,4.45,2.72
30736,0.3,461,4.27,4.3,2.67
30737,0.3,461,4.27,4.31,2.68
30738,0.32,461,4.36,4.4,2.73
30739,0.32,461,4.38,4.39,2.72
30740,0.32,461,4.33,4.37,2.74
30741,0.32,461,4.33,4.36,2.74
30742,0.32,461,4.3,4.33,2.75
30743,0.32,461,4.37,4.38,2.74
30744,0.37,811,4.64,4.71,2.78
30745,0.37,811,4.56,4.6,2.83
30746,0.37,811,4.63,4.66,2.84
30747,0.37,811,4.6,4.63,2.86
30748,0.37,811,4.56,4.61,2.87
30749,0.37,811,4.66,4.68,2.75
30750,0.37,811,4.61,4.63,2.85
30751,0.37,811,4.61,4.65,2.85
30752,0.37,811,4.61,4.65,2.83
30753,0.37,811,4.56,4.59,2.85
30754,0.37,811,4.59,4.62,2.83
30755,0.37,811,4.58,4.64,2.82
30756,0.37,811,4.56,4.59,2.85
30757,0.37,811,4.53,4.58,2.87
30758,0.37,811,4.66,4.68,2.76
30759,0.3,812,4.33,4.39,2.66
30760,0.38,812,4.65,4.61,2.85
30761,0.38,812,4.68,4.62,2.84
30762,0.38,812,4.71,4.65,2.86
30763,0.38,812,4.65,4.62,2.88
30764,0.38,812,4.61,4.58,2.87
30765,0.38,812,4.64,4.6,2.85
30766,0.38,812,4.62,4.61,2.84
30767,0.38,812,4.64,4.61,2.86
30768,0.38,812,4.75,4.69,2.84
30769,0.38,812,4.68,4.66,2.79
30770,0.38,812,4.66,4.62,2.84
30771,0.38,812,4.62,4.58,2.91
30772,0.38,812,4.72,4.67,2.78
30773,0.38,812,4.71,4.67,2.87
30774,0.44,813,4.86,4.89,3.01
30775,0.34,813,4.52,4.55,2.74
30776,0.3,813,4.34,4.38,2.66
30777,0.32,813,4.41,4.43,2.69
30778,0.38,813,4.67,4.7,2.88
30779,0.44,813,4.92,4.94,3.01
30780,0.3,813,4.33,4.35,2.68
30781,0.4,813,4.63,4.67,3.01
30782,0.43,813,4.97,4.91,2.88
30783,0.41,813,4.76,4.78,2.93
30784,0.31,813,4.22,4.28,2.73
30785,0.3,814,4.35,4.36,2.65
30786,0.3,814,4.31,4.33,2.64
30787,0.3,814,4.27,4.29,2.68
30788,0.4,814,4.81,4.84,2.85
30789,0.31,814,4.57,4.5,2.57
30790,0.31,814,4.61,4.51,2.47
30791,0.31,814,4.43,4.45,2.67
30792,0.33,814,4.45,4.48,2.72
30793,0.33,814,4.46,4.5,2.74
30794,0.33,814,4.44,4.48,2.73
30795,0.3,814,4.33,4.36,2.68
30796,0.3,814,4.33,4.35,2.69
30797,0.3,814,4.28,4.31,2.66
30798,0.3,814,4.29,4.32,2.65
30799,0.3,814,4.33,4.36,2.68
30800,0.3,814,4.31,4.32,2.66
30801,0.3,814,4.3,4.32,2.69
30802,0.3,814,4.3,4.33,2.62
30803,0.3,814,4.27,4.3,2.66
30804,0.3,814,4.32,4.33,2.69
30805,0.32,814,4.41,4.44,2.71
30806,0.32,814,4.39,4.41,2.7
30807,0.32,814,4.43,4.46,2.75
30808,0.32,814,4.41,4.44,2.71
30809,0.32,814,4.4,4.42,2.72
30810,0.32,814,4.43,4.47,2.74
30811,0.32,814,4.42,4.44,2.72
30812,0.32,814,4.43,4.45,2.71
30813,0.32,814,4.45,4.48,2.73
30814,0.32,814,4.42,4.45,2.76
30815,0.32,814,4.42,4.44,2.71
30816,0.32,814,4.4,4.43,2.73
30817,0.32,814,4.41,4.43,2.73
30818,0.32,814,4.4,4.43,2.73
30819,0.3,814,4.3,4.34,2.67
30820,0.3,814,4.28,4.31,2.67
30821,0.3,814,4.27,4.3,2.64
30822,0.3,814,4.28,4.31,2.69
30823,0.3,814,4.33,4.37,2.68
30824,0.3,814,4.26,4.29,2.67
30825,0.3,814,4.35,4.37,2.7
30826,0.3,814,4.32,4.35,2.69
30827,0.3,814,4.3,4.32,2.65
30828,0.3,814,4.26,4.3,2.65
30829,0.3,814,4.26,4.29,2.67
30830,0.3,814,4.26,4.3,2.64
30831,0.3,814,4.33,4.38,2.66
30832,0.3,814,4.26,4.29,2.65
30833,0.3,814,4.28,4.3,2.67
30834,0.3,814,4.3,4.33,2.67
30835,0.3,814,4.3,4.32,2.67
30836,0.3,814,4.27,4.31,2.67
30837,0.32,814,4.4,4.42,2.7
30838,0.32,814,4.42,4.45,2.74
30839,0.32,814,4.45,4.48,2.73
30840,0.32,814,4.41,4.44,2.71
30841,0.32,814,4.41,4.42,2.72
30842,0.32,814,4.38,4.4,2.75
30843,0.32,814,4.39,4.42,2.73
30844,0.32,814,4.41,4.49,2.74
30845,0.32,814,4.42,4.47,2.73
30846,0.32,814,4.37,4.41,2.73
30847,0.32,814,4.41,4.45,2.75
30848,0.4,814,4.62,4.67,2.99
30849,0.26,814,4.1,4.07,2.56
30850,0.26,814,4.11,4.09,2.53
30851,0.26,814,4.12,4.09,2.5
30852,0.42,814,4.94,4.91,2.88
30853,0.47,814,5.01,4.95,3.06
30854,0.3,814,4.37,4.3,2.61
30855,0.3,814,4.32,4.28,2.64
30856,0.32,814,4.43,4.45,2.7
30857,0.32,814,4.38,4.42,2.75
30858,0.3,814,4.34,4.29,2.58
30859,0.32,814,4.4,4.43,2.71
30860,0.46,815,4.88,4.96,3.08
30861,0.29,815,4.35,4.37,2.61
30862,0.37,815,4.62,4.66,2.86
30863,0.29,815,4.22,4.24,2.62
30864,0.31,815,4.35,4.37,2.72
30865,0.31,815,4.38,4.43,2.72
30866,0.37,815,4.64,4.67,2.86
30867,0.37,815,4.63,4.65,2.87
30868,0.37,815,4.63,4.66,2.88
30869,0.31,815,4.38,4.39,2.73
30870,0.31,815,4.33,4.35,2.69
30871,0.29,815,4.25,4.28,2.63
30872,0.4,815,4.74,4.78,2.91
30873,0.29,815,4.25,4.29,2.64
30874,0.38,815,4.77,4.74,2.81
30875,0.32,816,4.43,4.46,2.74
30876,0.34,816,6.65,4.61,2.64
30877,0.32,816,4.39,4.43,2.7
30878,0.32,816,4.43,4.45,2.73
30879,0.32,816,4.39,4.42,2.74
30880,0.39,816,4.68,4.74,2.92
30881,0.34,816,4.44,4.47,2.78
30882,0.4,816,4.77,4.81,2.85
30883,0.31,816,4.37,4.35,2.66
30884,0.31,816,4.37,4.32,2.69
30885,0.4,816,4.86,4.81,2.82
30886,0.31,816,4.4,4.37,2.74
30887,0.31,816,4.37,4.32,2.68
30888,0.34,816,4.52,4.41,2.89
30889,0.34,816,4.55,4.54,2.72
30890,0.31,816,4.38,4.32,2.7
30891,0.31,816,4.31,4.36,2.71
30892,0.31,816,4.33,4.34,2.71
30893,0.31,816,4.39,4.41,2.64
30894,0.31,816,4.35,4.38,2.7
30895,0.31,816,4.39,4.43,2.69
30896,0.39,816,4.67,4.7,2.92
30897,0.31,816,4.29,4.32,2.71
30898,0.31,816,4.3,4.4,2.72
30899,0.31,816,4.37,4.41,2.65
30900,0.31,816,4.3,4.33,2.74
30901,0.31,816,4.33,4.36,2.68
30902,0.31,816,4.32,4.35,2.65
30903,0.31,816,4.33,4.37,2.68
30904,0.31,816,4.38,4.43,2.68
30905,0.31,816,4.36,4.38,2.7
30906,0.31,816,4.37,4.4,2.66
30907,0.31,816,4.3,4.36,2.68
30908,0.31,816,4.34,4.38,2.67
30909,0.31,816,4.33,4.36,2.67
30910,0.31,816,4.33,4.35,2.66
30911,0.31,816,4.36,4.39,2.66
30912,0.31,816,4.35,4.37,2.61
30913,0.31,816,4.34,4.39,2.71
30914,0.31,816,4.32,4.36,2.75
30915,0.31,816,4.41,4.43,2.63
30916,0.31,816,4.38,4.4,2.66
30917,0.31,816,4.3,4.32,2.68
30918,0.31,816,4.34,4.38,2.66
30919,0.31,816,4.33,4.35,2.74
30920,0.31,816,4.35,4.39,2.69
30921,0.31,816,4.36,4.39,2.66
30922,0.31,816,4.32,4.35,2.69
30923,0.31,816,4.32,4.34,2.65
30924,0.31,816,4.32,4.35,2.66
30925,0.31,816,4.34,4.37,2.63
30926,0.31,816,4.34,4.38,2.69
30927,0.31,816,4.39,4.41,2.62
30928,0.31,816,4.33,4.4,2.64
30929,0.31,816,4.34,4.36,2.73
30930,0.31,816,4.28,4.31,2.69
30931,0.31,816,4.33,4.37,2.72
30932,0.31,816,4.33,4.37,2.7
30933,0.31,816,4.33,4.36,2.68
30934,0.31,816,4.35,4.38,2.69
30935,0.31,816,4.38,4.43,2.65
30936,0.31,816,4.37,4.4,2.66
30937,0.31,816,4.34,4.36,2.67
30938,0.39,817,4.65,4.67,2.92
30939,0.36,817,4.58,4.61,2.82
30940,0.25,817,4.04,4.08,2.49
30941,0.38,817,4.63,4.68,2.9
30942,0.36,817,4.55,4.58,2.82
30943,0.3,817,4.28,4.33,2.67
30944,0.37,817,4.76,4.69,2.76
30945,0.43,817,4.95,4.98,2.9
30946,0.38,818,4.76,4.82,2.8
30947,0.43,818,4.89,4.87,3.01
30948,0.41,818,4.84,4.8,2.87
30949,0.41,818,4.73,4.7,2.97
30950,0.41,818,4.75,4.71,3.0
30951,0.41,818,4.73,4.69,2.96
30952,0.41,818,4.73,4.69,2.98
30953,0.41,818,4.73,4.69,2.99
30954,0.41,818,4.72,4.68,2.97
30955,0.41,818,4.75,4.68,3.01
30956,0.41,818,4.75,4.72,2.95
30957,0.41,818,4.75,4.72,2.99
30958,0.41,818,4.7,4.67,3.03
30959,0.37,818,4.61,4.63,2.9
30960,0.37,818,4.58,4.61,2.91
30961,0.4,818,4.79,4.74,2.92
30962,0.34,819,4.5,4.53,2.78
30963,0.34,819,4.49,4.51,2.78
30964,0.34,819,4.53,4.56,2.76
30965,0.36,819,4.62,4.64,2.85
30966,0.3,819,4.34,4.3,2.61
30967,0.3,819,4.34,4.28,2.72
30968,0.3,819,4.3,4.27,2.62
30969,0.3,819,4.28,4.25,2.67
30970,0.3,819,4.37,4.34,2.6
30971,0.3,819,4.33,4.29,2.68
30972,0.3,819,4.31,4.28,2.7
30973,0.3,819,4.29,4.26,2.69
30974,0.3,819,4.21,4.17,2.7
30975,0.4,819,4.68,4.73,2.93
30976,0.37,820,4.66,4.7,2.86
30977,0.35,820,4.53,4.56,2.81
30978,0.39,820,4.68,4.7,2.93
30979,0.33,820,4.46,4.48,2.74
30980,0.33,820,4.41,4.45,2.76
30981,0.4,820,4.77,4.81,2.93
30982,0.33,820,4.44,4.47,2.74
30983,0.4,820,4.8,4.86,2.88
30984,0.27,820,4.21,4.12,2.57
30985,0.36,821,4.57,4.65,2.79
30986,0.32,821,4.41,4.43,2.71
30987,0.31,821,4.4,4.42,2.7
30988,0.31,821,4.39,4.4,2.7
30989,0.31,821,4.25,4.29,2.66
30990,0.4,821,4.78,4.74,2.88
30991,0.34,821,4.52,4.48,2.8
30992,0.36,821,4.52,4.55,2.85
30993,0.39,821,4.7,4.76,2.84
30994,0.39,821,4.8,4.83,2.83
30995,0.36,821,4.53,4.56,2.83
30996,0.39,821,4.67,4.7,2.88
30997,0.39,821,4.61,4.65,2.89
30998,0.39,821,4.76,4.79,2.79
30999,0.36,821,4.54,4.57,2.84
31000,0.36,821,4.54,4.6,2.83
31001,0.4,822,4.69,4.72,2.91
31002,0.38,822,4.65,4.68,2.86
31003,0.33,822,4.5,4.54,2.76
31004,0.41,823,4.83,4.85,2.93
31005,0.39,823,4.77,4.74,2.86
31006,0.37,823,4.63,4.64,2.83
31007,0.4,823,4.79,4.82,2.84
31008,0.42,823,4.82,4.86,2.95
31009,0.42,823,4.79,4.82,2.98
31010,0.33,824,4.46,4.48,2.73
31011,0.33,824,4.48,4.51,2.73
31012,0.33,824,4.43,4.46,2.73
31013,0.36,824,4.59,4.62,2.84
31014,0.41,824,4.79,4.81,2.97
31015,0.41,824,4.77,4.8,2.94
31016,0.41,824,4.8,4.84,2.95
31017,0.31,824,4.4,4.35,2.67
31018,0.34,825,4.48,4.52,2.78
31019,0.34,825,4.51,4.53,2.76
31020,0.36,825,4.62,4.66,2.77
31021,0.36,825,4.62,4.66,2.78
31022,0.4,825,4.76,4.79,2.91
31023,0.45,825,4.95,4.99,3.06
31024,0.45,825,4.95,4.97,3.07
31025,0.45,825,4.9,4.92,3.05
31026,0.32,825,4.43,4.45,2.73
31027,0.32,825,4.4,4.43,2.73
31028,0.32,825,4.44,4.46,2.72
31029,0.32,825,4.44,4.46,2.72
31030,0.32,825,4.37,4.4,2.73
31031,0.28,825,4.23,4.29,2.64
31032,0.3,825,4.21,4.23,2.67
31033,0.37,825,4.67,4.73,2.92
31034,0.42,825,4.8,4.83,2.95
31035,0.34,826,4.49,4.53,2.81
31036,0.3,826,4.36,4.38,2.6
31037,0.3,826,4.37,4.39,2.63
31038,0.3,826,4.32,4.34,2.7
31039,0.3,826,4.28,4.31,2.69
31040,0.3,826,4.29,4.32,2.68
31041,0.4,826,4.76,4.8,2.91
31042,0.3,826,4.3,4.33,2.7
31043,0.34,826,4.56,4.58,2.65
31044,0.32,461,4.4,4.43,2.69
31045,0.32,461,4.34,4.39,2.77
31046,0.32,461,4.4,4.43,2.73
31047,0.32,461,4.36,4.38,2.77
31048,0.28,462,4.22,4.25,2.58
31049,0.26,462,4.06,4.11,2.54
31050,0.28,462,4.19,4.23,2.62
31051,0.23,462,3.95,3.99,2.43
31052,0.25,462,3.97,3.99,2.57
31053,0.23,462,3.9,3.93,2.46
31054,0.31,462,4.34,4.38,2.68
31055,0.31,462,4.33,4.36,2.7
31056,0.31,462,4.27,4.3,2.73
31057,0.31,462,4.33,4.37,2.69
31058,0.31,462,4.3,4.35,2.72
31059,0.31,462,4.35,4.37,2.74
31060,0.31,462,4.31,4.34,2.75
31061,0.31,462,4.32,4.38,2.73
31062,0.31,462,4.36,4.38,2.72
31063,0.31,462,4.32,4.35,2.68
31064,0.31,462,4.3,4.34,2.7
31065,0.31,462,4.3,4.35,2.71
31066,0.31,462,4.31,4.35,2.69
31067,0.31,462,4.38,4.4,2.64
31068,0.31,462,4.3,4.34,2.72
31069,0.31,462,4.38,4.41,2.64
31070,0.31,462,4.31,4.33,2.73
31071,0.31,462,4.32,4.34,2.69
31072,0.31,462,4.29,4.33,2.74
31073,0.31,462,4.35,4.36,2.71
31074,0.31,826,4.4,4.42,2.6
31075,0.51,826,5.29,5.23,3.05
31076,0.4,826,4.68,4.73,2.99
31077,0.31,826,4.35,4.42,2.68
31078,0.38,827,4.66,4.73,2.86
31079,0.33,827,4.43,4.47,2.73
31080,0.28,827,4.23,4.28,2.6
31081,0.4,827,4.7,4.75,2.89
31082,0.41,827,4.67,4.71,3.02
31083,0.41,827,4.67,4.7,2.94
31084,0.35,827,4.53,4.51,2.86
31085,0.35,827,4.56,4.52,2.83
31086,0.35,827,4.57,4.53,2.76
31087,0.35,827,4.61,4.56,2.76
31088,0.35,827,4.55,4.54,2.8
31089,0.35,827,4.56,4.54,2.81
31090,0.35,827,4.58,4.54,2.78
31091,0.35,827,4.59,4.56,2.75
31092,0.35,827,4.59,4.56,2.78
31093,0.35,827,4.56,4.53,2.8
31094,0.35,827,4.54,4.51,2.81
31095,0.35,827,4.54,4.51,2.82
31096,0.35,827,4.55,4.52,2.76
31097,0.35,827,4.52,4.5,2.81
31098,0.35,827,4.53,4.49,2.78
31099,0.35,827,4.51,4.49,2.82
31100,0.35,827,4.52,4.46,2.83
31101,0.35,827,4.57,4.54,2.79
31102,0.38,827,4.73,4.7,2.86
31103,0.5,827,5.3,5.17,3.01
31104,0.41,827,4.76,4.78,2.94
31105,0.41,827,4.74,4.75,2.89
31106,0.41,827,4.72,4.76,3.01
31107,0.41,827,4.78,4.82,2.87
